Wall time,Step,Value
1696266275.5058005,214949,0.038816019892692566
1696266616.0520625,215499,0.004891986958682537
1696266894.4472158,215949,0.005739940330386162
1696267049.9857144,216199,0.025473935529589653
1696267204.4558368,216449,0.6284348964691162
1696267390.2406948,216749,0.028047148138284683
1696267668.2038944,217199,0.0017385475803166628
1696267916.3832386,217599,0.07118143141269684
1696268196.4767272,218049,0.07837467640638351
1696268537.0919132,218599,0.0717751681804657
1696268691.8988347,218849,0.008337296545505524
1696268784.8346894,218999,0.24590997397899628
1696269282.0559845,219799,0.006137756630778313
1696269530.1358466,220199,0.008933406323194504
1696269654.3169518,220399,0.043637536466121674
1696269747.4168189,220549,0.008147736079990864
1696269840.4760094,220699,0.013843279331922531
1696269871.6855288,220749,0.012790272012352943
1696270119.5116644,221149,0.037742819637060165
1696270181.6480837,221249,0.023869713768363
1696270523.7392046,221799,0.004060870502144098
1696270772.3720038,222199,0.028452033177018166
1696271114.0246367,222749,0.04730728641152382
1696271239.2572877,222949,0.06780635565519333
1696271488.339051,223349,0.005574078299105167
1696272202.0192626,224499,0.0113199008628726
1696272388.4309204,224799,0.06886212527751923
1696272511.7888465,224999,0.06017988920211792
1696272976.1083782,225749,0.010020051151514053
1696273161.3143184,226049,0.00741513492539525
1696273255.7495873,226199,0.0005708609824068844
1696273317.4063504,226299,0.10684942454099655
1696273534.0023105,226649,0.01698579452931881
1696273626.712866,226799,0.03966768458485603
1696273750.4528081,226999,0.01615365408360958
1696273874.5643132,227199,0.02666802890598774
1696273905.897115,227249,0.06766873598098755
1696273936.810153,227299,0.006884999107569456
1696273998.8060966,227399,0.3903197944164276
1696274402.3540154,228049,0.005235814023762941
1696274464.5159562,228149,0.006759831681847572
1696274526.7541323,228249,0.03761821985244751
1696274650.450264,228449,0.032384857535362244
1696274743.4773073,228599,0.030935151502490044
1696274774.4941583,228649,0.0009332559420727193
1696274836.505448,228749,0.0723109319806099
1696275084.797054,229149,0.0035021966323256493
1696275393.9844556,229649,0.17321205139160156
1696275828.3168273,230349,0.16707801818847656
1696275921.251693,230499,0.019028160721063614
1696276014.3321967,230649,0.00751088559627533
1696276541.417136,231499,0.0007488981354981661
1696277006.0899465,232249,0.04436543583869934
1696277161.3511055,232499,0.019090725108981133
1696277192.1391203,232549,0.022046972066164017
1696277316.7755513,232749,0.03403615951538086
1696277440.7866948,232949,0.007008982822299004
1696277472.0030823,232999,0.026335665956139565
1696277564.7078223,233149,0.039797343313694
1696277720.2565415,233399,0.006704339757561684
1696277751.4132757,233449,0.011831159703433514
1696278061.499257,233949,0.035922106355428696
1696278310.4466658,234349,0.014085379429161549
1696278434.8622332,234549,0.037705227732658386
1696278496.8563676,234649,0.04730900749564171
1696278682.6083546,234949,0.002164006931707263
1696278930.4387994,235349,0.015068168751895428
1696278961.8050401,235399,0.022395197302103043
1696279147.1056573,235699,0.007631126791238785
1696279239.805737,235849,0.003072332823649049
1696279673.538884,236549,0.005175950936973095
1696279766.5489643,236699,0.07998933643102646
1696279797.4355214,236749,0.00028251277399249375
1696279889.9272351,236899,0.027900826185941696
1696280447.9021158,237799,0.07979611307382584
1696280571.2540987,237999,0.01857057586312294
1696280787.6886225,238349,0.01710483804345131
1696280973.598978,238649,0.008391429670155048
1696281097.9693122,238849,0.01211797259747982
1696281128.9626603,238899,0.20184795558452606
1696281221.8027487,239049,0.029796281829476357
1696281530.9068584,239549,0.057932667434215546
1696281777.764564,239949,0.053001247346401215
1696281964.0073912,240249,0.1734447181224823
1696282057.1259015,240399,0.029385315254330635
1696282149.7112942,240549,0.021751729771494865
1696282211.639606,240649,0.03621751070022583
1696282273.7778885,240749,0.011372620239853859
1696282769.675022,241549,0.031121648848056793
1696282831.6663089,241649,0.016780642792582512
1696282893.7122443,241749,0.0012645425740629435
1696282924.8922453,241799,0.08242690563201904
1696282955.8069465,241849,0.04448997601866722
1696283172.0219965,242199,0.06612513214349747
1696283202.7556252,242249,0.0020046343561261892
1696283759.5107899,243149,0.015594967640936375
1696283852.2329729,243299,0.0059115588665008545
1696284384.0569344,244149,0.013456065207719803
1696284786.4900854,244799,0.015225831419229507
1696285188.830067,245449,0.012717974372208118
1696285251.0587802,245549,0.018803143873810768
1696285840.553061,246499,0.04112564027309418
1696285964.4640152,246699,0.021093318238854408
1696286181.4279974,247049,0.029786020517349243
1696286305.2111974,247249,0.005157019477337599
1696286459.6171188,247499,0.031004030257463455
1696287355.4863153,248949,0.004950140602886677
1696287417.9579206,249049,0.01809326931834221
1696287728.5162783,249549,0.011761580593883991
1696287759.2659154,249599,0.0009118448360823095
1696288752.8880413,251199,0.01472066156566143
1696289495.088849,252399,0.02975764125585556
1696289865.053731,252999,0.016219064593315125
1696289927.1124127,253099,0.0004038523475173861
1696290082.2724168,253349,0.25221532583236694
1696290391.4610865,253849,0.010095518082380295
1696290484.6950727,253999,0.07687648385763168
1696290515.6520526,254049,0.005145519971847534
1696290764.271005,254449,0.044486552476882935
1696290826.5938993,254549,0.07395835220813751
1696290981.7537334,254799,0.017702315002679825
1696291168.2372599,255099,0.0072464668191969395
1696291821.3755558,256149,0.007901391945779324
1696292131.4438818,256649,0.003228771733120084
1696292255.0980892,256849,0.022773122414946556
1696292378.713912,257049,0.00834200531244278
1696292597.073235,257399,0.0014617653796449304
1696292721.5836482,257599,0.001120631699450314
1696292752.895372,257649,0.045916374772787094
1696292815.2179086,257749,0.03407493233680725
1696292846.2807002,257799,0.05468912422657013
1696293218.235783,258399,0.024838004261255264
1696293497.9078364,258849,0.01863810420036316
1696293838.5577993,259399,0.006464711390435696
1696294148.2471406,259899,0.004376995377242565
1696294179.7328694,259949,0.004541217349469662
1696294241.8852124,260049,0.028334936127066612
1696294396.5282223,260299,0.009038127958774567
1696294458.6699846,260399,0.0048825968988239765
1696294613.6209588,260649,0.011116436682641506
1696294799.345915,260949,0.04494890570640564
1696295016.8243864,261299,0.006967026740312576
1696295140.0638747,261499,0.016197191551327705
1696295419.4039035,261949,0.14140276610851288
1696295883.5592058,262699,0.0037144601810723543
1696295914.248591,262749,0.11588261276483536
1696296038.2508821,262949,0.022061824798583984
1696296162.6936336,263149,0.6765902042388916
1696296255.862662,263299,0.007413008250296116
1696296906.384972,264349,0.005161813925951719
1696297123.7832942,264699,0.007529313210397959
1696297185.9087002,264799,0.007883698679506779
1696297248.3691232,264899,0.03722826763987541
1696297896.7477632,265949,0.03415800631046295
1696297927.545039,265999,1.2643697261810303
1696298020.1708572,266149,0.00223757466301322
1696298081.6207445,266249,0.0054052057676017284
1696298205.1507,266449,1.2551995515823364
1696298235.8519256,266499,0.007713496685028076
1696298390.3531659,266749,0.040781326591968536
1696298452.3844397,266849,0.04126496985554695
1696298514.47831,266949,0.030906377360224724
1696298669.3534653,267199,0.04189193993806839
1696299254.5687208,268149,0.018634527921676636
1696299493.6636436,268449,0.07580889761447906
1696299581.7502484,268549,0.004069907125085592
1696299700.6553216,268699,0.06553156673908234
1696300050.0260289,269149,0.04735270142555237
1696300432.2927268,269699,0.014601493254303932
1696300848.7439113,270149,0.009202969260513783
1696300899.1994016,270199,0.024392174556851387
1696301094.9505658,270399,0.05898074433207512
1696301601.8257942,270899,0.01849086582660675
1696301961.663189,271249,0.11791491508483887
1696302161.7455053,271449,0.00808019656687975
1696302505.2590232,271799,0.15392754971981049
1696302993.2187598,272299,0.016288725659251213
1696303085.3128994,272399,0.06330356746912003
1696303133.8878112,272449,0.04726298898458481
1696303325.6564023,272649,0.0027878074906766415
1696303418.6336923,272749,0.001661890186369419
1696303513.1294456,272849,0.005148347467184067
1696303561.744371,272899,0.009008958004415035
1696303660.1458929,272999,0.008233732543885708
1696304194.537503,273549,0.15114295482635498
1696305431.8199108,274849,0.004134755581617355
1696305824.0531232,275249,0.08098616451025009
1696305968.8324122,275399,0.03892407566308975
1696306019.2065814,275449,0.0062302229925990105
1696306068.632106,275499,0.0008540492272004485
1696306117.9391332,275549,0.07366538792848587
1696306463.4883838,275899,0.06806264817714691
1696306654.7438982,276099,0.008504766039550304
1696306753.1879842,276199,0.022170810028910637
1696306903.2471955,276349,0.047261618077754974
1696307832.8332138,277299,0.027051130309700966
1696308180.007227,277649,0.02982652559876442
1696308278.9640462,277749,0.04873056709766388
1696308427.0899463,277899,0.005654788576066494
1696308916.3572698,278399,0.029839999973773956
1696309514.6831477,278999,0.020818613469600677
1696310704.6426477,280249,0.01811842992901802
1696312555.1062539,282199,0.008458398282527924
1696313020.563017,282699,0.007237564772367477
1696313664.618471,283399,0.029587578028440475
1696313895.8982973,283649,0.022867877036333084
1696313985.4536827,283749,0.002831031335517764
1696314622.2402005,284399,0.05902669206261635
1696315413.7420073,285199,0.015331362374126911
1696315563.5773995,285349,0.002235974417999387
1696315709.3850818,285499,0.328786700963974
1696315900.9607499,285699,0.21340344846248627
1696316045.3633285,285849,0.01399277150630951
1696316381.2678714,286199,0.08790576457977295
1696316725.9453714,286549,0.00838507805019617
1696316870.7299325,286699,1.0247489213943481
1696317214.37976,287049,0.007160970941185951
1696317366.1354373,287199,0.007715053856372833
1696317695.1409051,287549,0.004241412039846182
1696317792.3414028,287649,0.0010220053372904658
1696317939.9907818,287799,0.0507594458758831
1696317991.717064,287849,0.02654462493956089
1696318039.027666,287899,0.006628506351262331
1696318078.6008363,287949,0.006552536506205797
1696318299.3112183,288299,0.021080659702420235
1696318518.1137164,288649,0.029553063213825226
1696318797.7950454,289099,0.0018011319916695356
1696318921.3841534,289299,0.0007729664212092757
1696319046.3106406,289499,0.0014659882290288806
1696319669.7178621,290499,0.07622060924768448
1696320042.7791727,291099,0.036431681364774704
1696320400.5879502,291649,0.1025429517030716
1696321239.4701784,292499,0.045254066586494446
1696321740.6661665,292999,0.06673473119735718
1696322076.1247134,293349,0.16455082595348358
1696322225.9672348,293499,0.011218566447496414
1696322738.5670183,293999,0.021942079067230225
1696322790.1099503,294049,0.013769987039268017
1696322889.3168852,294149,1.283151626586914
1696323197.677502,294449,0.004825212061405182
1696323566.1230836,294799,0.058729641139507294
1696324904.029146,296099,0.0159981120377779
1696325540.3573976,296749,0.006088547874242067
1696326204.7537348,297449,0.0859869197010994
1696326451.7851772,297699,0.012826207093894482
1696326601.451706,297849,0.3292464017868042
1696326988.2050111,298249,0.03505215048789978
1696327274.04072,298549,0.013450595550239086
1696327795.4084756,299099,0.005330296233296394
1696328219.9732575,299549,0.016557369381189346
1696328560.215374,299899,0.20169179141521454
1696328845.9569352,300199,0.002987460233271122
1696372914.0575974,300399,0.0017630048096179962
1696372976.5395806,300499,0.8925098180770874
1696373007.8157563,300549,0.027463003993034363
1696373949.5840924,302049,0.047069862484931946
1696374074.063026,302249,0.0049616131000220776
1696374105.5829344,302299,0.010711410082876682
1696374325.2109895,302649,0.007105517666786909
1696374356.3748627,302699,0.04011296108365059
1696374888.9958003,303549,0.10378269851207733
1696375077.2255614,303849,0.01651587150990963
1696375139.4668837,303949,0.001944037969224155
1696375170.6041758,303999,0.006575530394911766
1696375514.8238037,304549,0.09727416187524796
1696375608.8328342,304699,0.11608944088220596
1696376047.22799,305399,0.003845960134640336
1696376172.7830403,305599,0.0029597620014101267
1696376235.1501524,305699,0.0223206989467144
1696376611.5301344,306299,0.01896040514111519
1696376863.036021,306699,0.020537519827485085
1696377020.2777896,306949,0.14818869531154633
1696377082.8107674,307049,0.004329130984842777
1696377145.5053422,307149,0.6518398523330688
1696377958.0592413,308449,0.0459192618727684
1696378492.3185363,309299,0.08707136660814285
1696378742.353424,309699,0.012152263894677162
1696378868.1405818,309899,0.0788232609629631
1696378899.6069984,309949,0.023248203098773956
1696379118.900851,310299,0.5458941459655762
1696379308.0149724,310599,0.03101446107029915
1696379590.7259636,311049,0.0004526184347923845
1696379621.6165888,311099,0.20768561959266663
1696379747.1268272,311299,0.03963490203022957
1696379872.2941492,311499,0.002043869812041521
1696379997.4767072,311699,0.017948804423213005
1696380091.6128852,311849,0.05866912007331848
1696380154.3081512,311949,0.011454608291387558
1696380310.9818683,312199,0.002385738305747509
1696380561.5040748,312599,0.035443782806396484
1696381124.4152179,313499,0.03140082210302353
1696381437.4666119,313999,0.008044794201850891
1696381500.3178535,314099,0.08266787976026535
1696381719.9808605,314449,0.00308528495952487
1696381970.3284833,314849,0.004474899731576443
1696382001.5140846,314899,0.08088097721338272
1696382095.6055427,315049,0.006241507828235626
1696382535.4710543,315749,0.00026291413814760745
1696382973.8434806,316449,0.00941776018589735
1696383099.5805423,316649,0.011644531041383743
1696383130.763633,316699,0.0017757081659510732
1696383162.02879,316749,0.01808984950184822
1696383571.3950844,317399,0.0024474970996379852
1696383758.9336703,317699,0.010214384645223618
1696383915.5248868,317949,0.0007360904710367322
1696383947.7175648,317999,0.017943523824214935
1696384010.5461543,318099,0.015551960095763206
1696384105.2819777,318249,0.0036316935438662767
1696384167.8129332,318349,0.026148298755288124
1696384261.8894691,318499,0.1497241109609604
1696384605.4568217,319049,0.026682764291763306
1696385419.0170667,320349,0.025365712121129036
1696385982.9592412,321249,0.0067353397607803345
1696386452.4346907,321999,0.0018077176064252853
1696386545.9893625,322149,0.0475766658782959
1696386577.2314491,322199,0.001121870125643909
1696386701.8221889,322399,0.02387971617281437
1696386763.7817504,322499,0.005181760527193546
1696387078.794828,322999,0.04631786048412323
1696387515.182084,323699,0.06960136443376541
1696387953.1360288,324399,0.014175569638609886
1696388079.2269967,324599,0.001623595948331058
1696388172.6355278,324749,0.45159655809402466
1696388203.8420687,324799,0.060156673192977905
1696389048.2991178,326149,0.001991682220250368
1696389235.8372948,326449,0.020648866891860962
1696389329.5256083,326599,0.09411601722240448
1696389360.396449,326649,0.006776945199817419
